NUMPED;NUMITEM;CODPROD;QTDE;VALUNIT;UNID;ALIQICMS;COMISSAO;STICMS;CFOP;REDUCBASEICMS
553.414;3;100;2,0700;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
553.414;4;134;5,0000;26,7600;Un;18,0000;0,0000;20;5102;33,3300
553.414;5;124;4,0000;16,4700;Un;18,0000;0,0000;20;5102;33,3300
553.414;6;925;2,0000;22,8000;Un;18,0000;0,0000;20;5102;12,0000
553.414;7;502;2,0000;21,4700;Un;18,0000;0,0000;20;5102;61,1100
553.415;1;198;5,0000;9,5100;Un;18,0000;0,0000;20;5102;33,3300
553.417;1;150;1,0000;38,2800;Kg;18,0000;0,0000;20;5102;33,3300
553.417;2;181;1,0000;42,1200;Kg;18,0000;0,0000;20;5102;33,3300
553.417;3;144;1,0000;42,4800;Un;18,0000;0,0000;00;5102;0,0000
553.417;4;146;1,0000;36,0000;Kg;18,0000;0,0000;20;5102;33,3300
553.417;5;134;1,0000;26,7600;Un;18,0000;0,0000;20;5102;33,3300
553.417;6;148;1,0000;38,2800;Kg;12,0000;0,0000;00;5102;0,0000
553.417;7;106;1,0000;26,6000;Kg;18,0000;0,0000;20;5102;33,3300
553.417;8;105;1,0000;16,0000;Un;18,0000;0,0000;20;5102;33,3300
553.417;9;108;1,0000;16,0000;Un;18,0000;0,0000;20;5102;33,3300
553.417;10;104;1,0000;6,2000;Un;18,0000;0,0000;00;5102;0,0000
553.417;11;435;1,0000;26,4500;Un;18,0000;0,0000;20;5102;12,0000
553.417;12;126;1,0000;11,6200;Kg;18,0000;0,0000;20;5102;33,3300
553.417;13;267;1,0000;25,4100;Un;18,0000;0,0000;20;5102;33,3300
553.417;14;314;1,0000;83,5200;Un;18,0000;0,0000;20;5102;33,3300
553.417;15;301;1,0000;82,8400;Un;18,0000;0,0000;00;5102;0,0000
553.417;16;374;1,0000;5,1900;Lt;18,0000;0,0000;20;5102;12,0000
553.417;17;213;1,0000;17,9600;Kg;0,0000;0,0000;00;5102;0,0000
553.417;18;215;1,0000;22,8000;Kg;0,0000;0,0000;60;5405;0,0000
553.418;1;357;6,0000;71,7600;Un;18,0000;1,0000;20;5102;61,1100
553.419;1;357;6,0000;71,7600;Un;18,0000;1,0000;20;5102;61,1100
554.028;1;258;4,3750;115,9000;Kg;0,0000;0,0000;00;5102;0,0000
553.420;1;106;1,8500;26,6000;Kg;18,0000;3,0000;20;5102;33,3300
553.420;2;126;0,8800;11,6200;Kg;18,0000;3,0000;20;5102;33,3300
553.420;3;443;1,0000;39,5200;Un;18,0000;3,0000;00;5102;0,0000
553.420;4;359;0,5000;65,5200;Kg;18,0000;3,0000;20;5102;33,3300
553.420;5;316;1,0000;14,5000;Kg;18,0000;3,0000;20;5102;33,3300
553.420;6;312;0,2880;22,4300;Kg;18,0000;3,0000;20;5102;33,3300
553.420;7;311;0,3660;18,8600;Kg;18,0000;3,0000;20;5102;33,3300
553.420;8;442;1,0000;27,9300;Bd;0,0000;3,0000;00;5102;0,0000
553.421;1;1.169;15,0000;34,8000;Kg;18,0000;0,0000;00;5102;0,0000
553.422;1;227;5,0000;18,1700;Kg;0,0000;0,0000;60;5405;0,0000
553.423;1;912;1,0000;44,0900;Cx;18,0000;0,0000;00;5102;0,0000
553.423;2;352;1,0000;17,4800;Un;18,0000;0,0000;00;5102;0,0000
553.423;3;150;2,9000;38,2800;Kg;18,0000;0,0000;20;5102;33,3300
553.423;4;100;2,1400;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
553.423;5;105;2,0000;16,0000;Un;18,0000;0,0000;20;5102;33,3300
553.423;6;196;0,5000;26,7900;Kg;18,0000;0,0000;20;5102;33,3300
555.230;1;155;2,0000;34,9800;Kg;18,0000;0,0000;20;5102;33,3300
554.029;1;2.100;1,0000;7,0000;Un;0,0000;0,0000;00;5102;0,0000
554.029;2;478;0,2320;84,9600;Kg;18,0000;0,0000;20;5102;33,3300
554.029;3;405;0,2520;53,4000;Kg;18,0000;0,0000;20;5102;33,3300
554.029;4;519;0,2460;18,0000;Kg;18,0000;0,0000;20;5102;33,3300
553.424;1;418;2,0000;8,1900;Kg;18,0000;0,0000;20;5102;33,3300
555.231;1;394;1,0000;60,8400;Un;18,0000;3,0000;20;5102;33,3300
555.231;2;314;1,0000;83,5200;Un;18,0000;3,0000;20;5102;33,3300
555.231;3;224;2,5000;20,7400;Kg;0,0000;3,0000;00;5102;0,0000
555.231;4;153;5,3480;66,9900;Kg;18,0000;3,0000;20;5102;33,3300
555.231;5;468;1,0000;36,5800;Kg;18,0000;3,0000;00;5102;0,0000
555.231;6;992;2,0000;5,3000;Lt;12,0000;2,0000;60;5405;0,0000
555.231;7;497;0,4200;64,9000;Kg;18,0000;3,0000;20;5102;33,3300
555.231;8;490;0,5700;21,6000;Kg;0,0000;3,0000;00;5102;0,0000
555.231;9;2.100;2,0000;7,0000;Un;0,0000;3,0000;00;5102;0,0000
555.231;10;292;3,0000;2,9000;Un;0,0000;3,0000;60;5405;0,0000
555.231;11;471;1,0000;21,4800;Un;0,0000;3,0000;60;5405;0,0000
555.231;12;625;1,0000;8,1000;Un;0,0000;3,0000;00;5102;0,0000
555.231;13;949;1,0000;10,8600;Un;0,0000;3,0000;20;5102;12,0000
555.231;14;1.132;1,0000;24,9000;Un;0,0000;3,0000;60;5405;0,0000
555.231;15;117;0,3780;62,0000;Kg;18,0000;3,0000;20;5102;33,3300
553.425;1;316;1,0140;14,5000;Kg;18,0000;0,0000;20;5102;33,3300
553.425;2;516;1,0140;23,5000;Kg;18,0000;0,0000;20;5102;33,3300
553.425;3;516;1,0120;23,5000;Kg;18,0000;0,0000;20;5102;33,3300
553.425;4;484;1,0260;55,5100;Kg;18,0000;0,0000;20;5102;33,3300
553.425;5;479;1,0120;87,3200;Kg;18,0000;0,0000;20;5102;33,3300
553.425;6;325;1,0500;57,1200;Kg;18,0000;0,0000;20;5102;33,3300
553.425;7;516;1,0060;23,5000;Kg;18,0000;0,0000;20;5102;33,3300
553.425;8;497;1,0160;68,2000;Kg;18,0000;0,0000;20;5102;33,3300
553.425;9;846;1,0280;93,5000;Kg;18,0000;0,0000;70;5405;33,3300
553.425;10;990;0,7540;59,1600;Kg;0,0000;0,0000;60;5405;0,0000
554.030;1;667;2,0000;13,5000;Un;0,0000;0,0000;60;5405;0,0000
554.030;2;121;0,5360;30,9400;Kg;18,0000;0,0000;20;5102;33,3300
554.030;3;313;2,2200;23,2000;Kg;18,0000;0,0000;20;5102;33,3300
554.030;4;405;3,1840;53,4000;Kg;18,0000;0,0000;20;5102;33,3300
554.030;5;298;0,5020;42,9000;Kg;18,0000;0,0000;00;5102;0,0000
554.030;6;110;0,5140;41,9000;Kg;12,0000;0,0000;00;5102;0,0000
553.426;1;493;1,0000;25,9200;Bd;18,0000;0,0000;20;5102;33,3300
553.426;2;267;3,0000;25,4100;Un;18,0000;0,0000;20;5102;33,3300
553.426;3;938;2,0000;17,5000;Un;18,0000;0,0000;00;5102;0,0000
554.031;1;502;40,0000;17,5000;Un;18,0000;3,0000;20;5102;61,1100
554.031;2;146;18,1600;35,0000;Kg;18,0000;3,0000;20;5102;33,3300
554.031;3;938;18,0000;16,0000;Un;18,0000;3,0000;00;5102;0,0000
554.031;4;732;12,0000;94,5500;Un;18,0000;3,0000;20;5102;33,3300
554.031;5;1.017;12,0000;23,5000;Un;13,3000;3,0000;00;5102;0,0000
554.031;6;320;4,0000;64,9000;Un;18,0000;3,0000;20;5102;33,3300
554.031;7;719;3,2000;138,0000;Kg;18,0000;3,0000;00;5102;0,0000
554.031;8;184;6,0000;5,8000;Un;18,0000;3,0000;20;5102;33,3300
554.031;9;102;4,0000;34,0000;Bd;18,0000;3,0000;20;5102;61,1100
554.031;10;467;20,0000;11,1200;Un;0,0000;3,0000;00;5102;0,0000
554.031;11;105;10,0000;13,3100;Un;18,0000;3,0000;20;5102;33,3300
554.031;12;108;10,0000;13,3100;Un;18,0000;3,0000;20;5102;33,3300
554.031;13;990;5,0000;54,0000;Kg;0,0000;3,0000;60;5405;0,0000
554.031;14;2.088;10,0000;9,2000;Un;18,0000;3,0000;20;5102;33,3300
554.031;15;921;4,0000;16,0200;Cx;18,0000;3,0000;20;5102;6,1100
554.031;16;180;12,8400;40,8800;Kg;18,0000;3,0000;20;5102;33,3300
553.427;1;100;1,0160;39,9000;Kg;12,0000;0,0000;00;5102;0,0000
553.427;2;215;0,5020;37,9000;Kg;0,0000;0,0000;60;5405;0,0000
554.032;1;310;60,0000;12,4000;Kg;18,0000;3,0000;20;5102;33,3300
554.032;2;2.090;12,0000;13,0000;Un;0,0000;3,0000;60;5405;0,0000
554.032;3;712;16,0000;23,0000;Kg;18,0000;3,0000;20;5102;61,1100
554.032;4;478;10,0000;75,0000;Kg;18,0000;3,0000;20;5102;33,3300
554.032;5;497;10,0000;57,8000;Kg;18,0000;3,0000;20;5102;33,3300
554.032;6;793;5,0000;25,0000;Kg;0,0000;3,0000;60;5405;0,0000
554.032;7;155;100,0000;29,5000;Kg;18,0000;3,0000;20;5102;33,3300
554.032;8;509;10,0000;7,0000;Kg;18,0000;3,0000;20;5102;61,1100
554.032;9;499;25,0000;5,3000;Kg;18,0000;3,0000;20;5102;33,3300
554.032;10;175;1,0000;67,8000;Cx;0,0000;3,0000;00;5102;0,0000
553.428;1;122;12,3500;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
553.428;2;156;3,0000;34,9800;Un;18,0000;0,0000;20;5102;33,3300
553.428;3;396;18,0000;11,5600;Un;12,0000;0,0000;00;5102;0,0000
553.428;4;511;0,2100;25,9000;Kg;0,0000;0,0000;60;5405;0,0000
553.428;5;122;0,3040;39,9000;Kg;12,0000;0,0000;00;5102;0,0000
553.428;6;146;0,1580;40,5000;Kg;18,0000;0,0000;20;5102;33,3300
553.428;7;250;0,1060;74,9000;Kg;0,0000;0,0000;60;5405;0,0000
553.428;8;166;0,1080;73,5000;Kg;18,0000;0,0000;20;5102;33,3300
553.428;9;263;0,1080;59,9000;Kg;0,0000;0,0000;00;5102;0,0000
553.428;10;221;0,1040;39,9000;Kg;0,0000;0,0000;60;5405;0,0000
553.429;1;110;1,6840;36,2300;Kg;12,0000;0,0000;00;5102;0,0000
553.429;2;146;0,7260;40,5000;Kg;18,0000;0,0000;20;5102;33,3300
553.430;1;500;10,0000;36,1500;Kg;18,0000;0,0000;20;5102;61,1100
553.430;2;505;10,0000;21,2800;Kg;18,0000;0,0000;20;5102;61,1100
553.430;3;507;10,0000;20,7000;Kg;18,0000;0,0000;20;5102;61,1100
553.431;1;435;2,0000;26,4500;Un;18,0000;0,0000;20;5102;12,0000
553.431;2;684;1,0000;22,8100;Un;18,0000;0,0000;20;5102;33,3300
553.432;1;801;3,0800;41,3000;Kg;18,0000;0,0000;20;5102;33,3300
553.432;2;105;5,0000;16,0000;Un;18,0000;0,0000;20;5102;33,3300
553.432;3;130;0,1500;56,9000;Kg;18,0000;0,0000;20;5102;33,3300
553.432;4;719;0,4000;214,9900;Kg;18,0000;0,0000;00;5102;0,0000
553.432;5;272;0,3180;55,9000;Kg;0,0000;0,0000;60;5405;0,0000
553.432;6;325;0,3000;57,1200;Kg;18,0000;0,0000;20;5102;33,3300
553.433;1;108;2,0000;16,0000;Un;18,0000;0,0000;20;5102;33,3300
553.433;2;181;1,2500;42,1200;Kg;18,0000;0,0000;20;5102;33,3300
553.433;3;164;3,0780;59,8800;Kg;18,0000;0,0000;20;5102;33,3300
553.433;4;110;0,5460;36,2300;Kg;12,0000;0,0000;00;5102;0,0000
553.435;1;877;1,0000;31,9000;Un;18,0000;0,0000;20;5102;33,3300
553.436;1;505;4,2000;21,2800;Kg;18,0000;0,0000;20;5102;61,1100
553.437;1;144;1,0000;42,4800;Un;18,0000;0,0000;00;5102;0,0000
553.437;2;106;1,2700;26,6000;Kg;18,0000;0,0000;20;5102;33,3300
553.437;3;709;0,4120;39,0000;Kg;0,0000;0,0000;00;5102;0,0000
553.437;4;110;1,0100;36,2300;Kg;12,0000;0,0000;00;5102;0,0000
553.437;5;213;1,0300;17,9600;Kg;0,0000;0,0000;00;5102;0,0000
553.438;1;150;5,6250;38,2800;Kg;18,0000;0,0000;20;5102;33,3300
553.438;2;146;2,2700;36,0000;Kg;18,0000;0,0000;20;5102;33,3300
553.438;3;108;3,0000;16,0000;Un;18,0000;0,0000;20;5102;33,3300
553.438;4;105;3,0000;16,0000;Un;18,0000;0,0000;20;5102;33,3300
553.438;5;126;2,1500;11,6200;Kg;18,0000;0,0000;20;5102;33,3300
553.439;1;505;10,0000;21,2800;Kg;18,0000;0,0000;20;5102;61,1100
553.439;2;507;10,0000;20,7000;Kg;18,0000;0,0000;20;5102;61,1100
553.439;3;508;5,0000;7,8000;Kg;18,0000;0,0000;20;5102;61,1100
553.439;4;500;5,0000;36,1500;Kg;18,0000;0,0000;20;5102;61,1100
553.439;5;509;5,0000;8,2600;Kg;18,0000;0,0000;20;5102;61,1100
553.440;1;119;2,0000;30,5100;Un;0,0000;0,0000;60;5405;0,0000
553.440;2;119;2,0000;30,5100;Un;0,0000;0,0000;60;5405;0,0000
553.440;3;119;5,0000;30,5100;Un;0,0000;0,0000;60;5405;0,0000
553.440;4;170;60,0000;32,9400;Kg;12,0000;0,0000;00;5102;0,0000
553.440;5;112;3,0440;45,9000;Kg;12,0000;0,0000;00;5102;0,0000
553.440;6;704;1,5000;25,9000;Kg;18,0000;0,0000;20;5102;33,3300
553.440;7;107;3,8000;51,9000;Kg;18,0000;0,0000;20;5102;33,3300
553.441;1;170;10,0000;32,9400;Kg;12,0000;0,0000;00;5102;0,0000
553.441;2;100;12,7000;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
553.441;3;150;0,6100;38,2800;Kg;18,0000;0,0000;20;5102;33,3300
553.442;1;170;20,0000;32,9400;Kg;12,0000;3,0000;00;5102;0,0000
553.443;1;407;10,0000;9,7000;Kg;18,0000;0,0000;20;5102;33,3300
553.443;2;418;10,0000;8,1900;Kg;18,0000;0,0000;20;5102;33,3300
553.443;3;490;1,1000;22,8000;Kg;0,0000;0,0000;00;5102;0,0000
553.443;4;359;1,0000;65,5200;Kg;18,0000;0,0000;20;5102;33,3300
553.443;5;329;1,0000;19,0900;Un;12,0000;0,0000;00;5102;0,0000
553.443;6;224;2,5000;19,0700;Kg;0,0000;0,0000;00;5102;0,0000
553.443;7;505;2,4500;21,2800;Kg;18,0000;0,0000;20;5102;61,1100
553.443;8;507;2,5050;20,7000;Kg;18,0000;0,0000;20;5102;61,1100
553.443;9;509;2,6500;8,2600;Kg;18,0000;0,0000;20;5102;61,1100
553.443;10;510;2,6200;16,8200;Kg;18,0000;0,0000;20;5102;61,1100
553.443;11;508;1,4950;7,8000;Kg;18,0000;0,0000;20;5102;61,1100
553.443;12;277;2,5000;21,2400;Kg;0,0000;0,0000;00;5102;0,0000
554.033;1;312;27,0000;19,5000;Kg;18,0000;3,0000;20;5102;33,3300
554.034;1;164;6,6000;59,8800;Kg;18,0000;3,0000;20;5102;33,3300
555.519;1;364;1,0000;20,9600;Un;12,0000;0,0000;00;5102;0,0000
553.444;1;132;2,0000;38,6100;Bd;18,0000;0,0000;20;5102;33,3300
553.444;2;307;2,0000;47,2000;Un;18,0000;0,0000;20;5102;33,3300
553.444;3;453;2,0000;28,9700;Un;0,0000;0,0000;00;5102;0,0000
553.444;4;368;6,0000;5,5300;Un;18,0000;0,0000;20;5102;33,3300
553.444;5;168;1,0000;88,2000;Cx;18,0000;0,0000;20;5102;61,1100
553.444;6;361;1,0000;16,6700;Un;12,0000;0,0000;00;5102;0,0000
553.444;7;364;1,0000;19,4400;Un;12,0000;0,0000;00;5102;0,0000
553.444;8;487;12,0000;11,0400;Un;18,0000;0,0000;00;5102;0,0000
555.232;1;357;6,0000;73,1300;Un;18,0000;1,0000;20;5102;61,1100
555.232;2;301;2,0000;82,8400;Un;18,0000;0,0000;00;5102;0,0000
555.233;1;191;2,0000;13,9200;Lt;18,0000;0,0000;00;5102;0,0000
555.233;2;335;3,0000;7,4000;Un;18,0000;0,0000;20;5102;33,3300
553.445;1;314;4,0000;83,5200;Un;18,0000;3,0000;20;5102;33,3300
554.035;1;509;5,0000;8,2600;Kg;18,0000;0,0000;20;5102;61,1100
554.035;2;505;5,0000;21,2800;Kg;18,0000;0,0000;20;5102;61,1100
554.035;3;507;5,0000;20,7000;Kg;18,0000;0,0000;20;5102;61,1100
553.446;1;305;10,0000;18,8300;Cx;18,0000;3,0000;20;5102;61,1100
553.446;2;899;5,0000;40,2200;Un;18,0000;3,0000;20;5102;12,0000
553.447;1;992;1,0000;5,3000;Lt;12,0000;2,0000;60;5405;0,0000
553.447;2;292;1,0000;3,1300;Un;0,0000;0,0000;60;5405;0,0000
553.447;3;330;1,0000;12,0300;Lt;0,0000;0,0000;60;5405;0,0000
553.447;4;110;0,1500;36,2300;Kg;12,0000;0,0000;00;5102;0,0000
553.447;5;250;0,1060;65,5500;Kg;0,0000;0,0000;60;5405;0,0000
553.447;6;519;0,2480;18,0000;Kg;18,0000;0,0000;20;5102;33,3300
553.447;7;519;0,2580;18,0000;Kg;18,0000;0,0000;20;5102;33,3300
553.447;8;1.026;0,3600;51,9000;Kg;18,0000;0,0000;20;5102;33,3300
554.036;1;110;2,9500;36,2300;Kg;12,0000;0,0000;00;5102;0,0000
554.036;2;465;1,0000;52,7000;Un;0,0000;0,0000;00;5102;0,0000
554.036;3;110;1,0100;41,9000;Kg;12,0000;0,0000;00;5102;0,0000
554.036;4;719;0,1600;214,9900;Kg;18,0000;0,0000;00;5102;0,0000
554.036;5;313;0,5500;39,9000;Kg;18,0000;0,0000;20;5102;33,3300
554.036;6;554;1,0000;30,6800;Un;18,0000;0,0000;20;5102;33,3300
554.036;7;190;0,2520;65,3000;Kg;12,0000;0,0000;00;5102;0,0000
554.036;8;177;4,0000;3,5000;Un;18,0000;0,0000;20;5102;33,3300
553.448;1;143;4,2000;55,4400;Kg;12,0000;0,0000;00;5102;0,0000
553.448;2;198;12,0000;9,5100;Un;18,0000;0,0000;20;5102;33,3300
553.449;1;122;12,3000;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
553.449;2;156;3,0000;34,9800;Un;18,0000;0,0000;20;5102;33,3300
553.449;3;396;18,0000;11,5600;Un;12,0000;0,0000;00;5102;0,0000
553.449;4;116;0,4900;48,5400;Kg;18,0000;0,0000;20;5102;33,3300
553.449;5;213;0,4080;25,9000;Kg;0,0000;0,0000;00;5102;0,0000
553.449;6;145;1,0000;14,3800;Un;0,0000;0,0000;60;5405;0,0000
554.037;1;219;3,4500;27,0000;Kg;0,0000;0,0000;00;5102;0,0000
553.450;1;182;24,0000;2,7500;Un;0,0000;0,0000;60;5405;0,0000
553.450;2;106;7,4000;26,6000;Kg;18,0000;0,0000;20;5102;33,3300
553.450;3;119;3,0000;30,5100;Un;0,0000;0,0000;60;5405;0,0000
553.450;4;125;3,0000;45,4700;Un;18,0000;0,0000;20;5102;33,3300
553.450;5;170;15,0000;32,9400;Kg;12,0000;0,0000;00;5102;0,0000
553.450;6;567;12,2550;71,5000;Kg;0,0000;0,0000;60;5405;0,0000
553.451;1;215;3,5300;22,8000;Kg;0,0000;0,0000;60;5405;0,0000
553.451;2;100;12,7000;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
553.452;1;122;8,2500;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
553.452;2;173;3,0000;13,6200;Kg;18,0000;0,0000;20;5102;61,1100
553.452;3;148;1,2500;38,2800;Kg;12,0000;0,0000;00;5102;0,0000
553.452;4;290;2,9000;25,0500;Kg;18,0000;0,0000;20;5102;33,3300
553.452;5;217;0,5760;28,0800;Kg;0,0000;0,0000;60;5405;0,0000
553.452;6;307;1,0000;46,4000;Un;18,0000;0,0000;20;5102;33,3300
553.452;7;908;1,0000;19,4300;Cx;18,0000;0,0000;00;5102;0,0000
553.452;8;108;3,0000;16,0000;Un;18,0000;0,0000;20;5102;33,3300
553.452;9;918;2,0000;47,2000;Un;18,0000;0,0000;60;5405;0,0000
553.453;1;155;1,0000;34,9800;Kg;18,0000;3,0000;20;5102;33,3300
553.453;2;902;5,0000;14,2700;Cx;18,0000;3,0000;20;5102;33,3300
553.453;3;903;2,0000;14,2700;Cx;18,0000;3,0000;20;5102;33,3300
553.453;4;305;2,0000;18,8300;Cx;18,0000;3,0000;20;5102;61,1100
553.453;5;899;2,0000;40,2200;Un;18,0000;3,0000;20;5102;12,0000
553.453;6;122;24,7000;35,3100;Kg;12,0000;3,0000;00;5102;0,0000
554.038;1;148;24,9000;33,0000;Kg;12,0000;3,0000;00;5102;0,0000
553.454;1;148;24,8000;38,2800;Kg;12,0000;3,0000;00;5102;0,0000
553.454;2;122;8,2500;35,3100;Kg;12,0000;3,0000;00;5102;0,0000
553.454;3;134;1,0000;26,7600;Un;18,0000;3,0000;20;5102;33,3300
553.454;4;290;4,7500;25,0500;Kg;18,0000;3,0000;20;5102;33,3300
553.454;5;204;3,7000;16,8500;Kg;0,0000;3,0000;70;5405;0,0000
553.454;6;411;1,0000;9,7000;Kg;18,0000;3,0000;20;5102;33,3300
553.454;7;410;1,0000;9,7000;Kg;18,0000;3,0000;20;5102;33,3300
553.454;8;912;1,0000;44,0900;Cx;18,0000;3,0000;00;5102;0,0000
553.455;1;122;2,1580;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
554.039;1;374;1,0000;5,1900;Lt;18,0000;0,0000;20;5102;12,0000
554.039;2;317;1,0000;1,8800;Un;0,0000;0,0000;00;5102;0,0000
553.456;1;396;24,0000;12,5000;Un;12,0000;3,0000;00;5102;0,0000
553.456;2;170;5,0000;34,4500;Kg;12,0000;3,0000;00;5102;0,0000
553.457;1;106;6,3550;26,6000;Kg;18,0000;0,0000;20;5102;33,3300
553.457;2;2.338;1,0000;3,5000;Un;0,0000;0,0000;00;5102;0,0000
553.458;1;167;2,6800;46,6800;Kg;18,0000;0,0000;20;5102;33,3300
553.458;2;180;3,2000;47,8300;Kg;18,0000;0,0000;20;5102;33,3300
553.458;3;105;5,0000;16,0000;Un;18,0000;0,0000;20;5102;33,3300
553.458;4;117;7,6800;62,0000;Kg;18,0000;0,0000;20;5102;33,3300
553.458;5;382;2,0000;53,5500;Un;18,0000;0,0000;20;5102;33,3300
553.459;1;100;1,0160;39,9000;Kg;12,0000;0,0000;00;5102;0,0000
553.459;2;215;0,5020;37,9000;Kg;0,0000;0,0000;60;5405;0,0000
553.459;3;877;2,0000;31,9000;Un;18,0000;0,0000;20;5102;33,3300
553.459;4;181;1,3800;42,1200;Kg;18,0000;0,0000;20;5102;33,3300
553.459;5;333;3,0000;5,9000;Un;0,0000;0,0000;60;5405;0,0000
553.459;6;487;3,0000;10,8600;Un;18,0000;0,0000;00;5102;0,0000
553.459;7;100;1,0180;39,9000;Kg;12,0000;0,0000;00;5102;0,0000
553.459;8;215;1,0140;37,9000;Kg;0,0000;0,0000;60;5405;0,0000
553.459;9;126;2,5500;11,6200;Kg;18,0000;0,0000;20;5102;33,3300
553.459;10;122;2,0120;39,9000;Kg;12,0000;0,0000;00;5102;0,0000
553.459;11;215;2,0800;37,9000;Kg;0,0000;0,0000;60;5405;0,0000
553.459;12;122;16,4000;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
553.459;13;173;4,0000;13,6200;Kg;18,0000;0,0000;20;5102;61,1100
553.459;14;392;1,0000;51,9800;Cx;18,0000;0,0000;20;5102;33,3300
553.459;15;319;1,0000;44,0800;Bd;18,0000;0,0000;20;5102;33,3300
553.459;16;877;2,0000;31,9000;Un;18,0000;0,0000;20;5102;33,3300
553.459;17;899;1,0000;40,2200;Un;18,0000;0,0000;20;5102;12,0000
553.459;18;205;3,4500;22,6200;Kg;0,0000;0,0000;00;5102;0,0000
553.460;1;106;1,8300;26,6000;Kg;18,0000;0,0000;20;5102;33,3300
553.460;2;126;1,3000;11,6200;Kg;18,0000;0,0000;20;5102;33,3300
553.460;3;191;4,0000;13,9200;Lt;18,0000;0,0000;00;5102;0,0000
553.460;4;119;3,0000;30,5100;Un;0,0000;0,0000;60;5405;0,0000
553.460;5;602;1,0000;52,2800;Un;18,0000;0,0000;20;5102;33,3300
553.460;6;333;2,0000;5,9000;Un;0,0000;0,0000;60;5405;0,0000
553.461;1;143;5,3800;55,4400;Kg;12,0000;0,0000;00;5102;0,0000
553.461;2;198;12,0000;9,5100;Un;18,0000;0,0000;20;5102;33,3300
554.040;1;837;1,0000;14,5100;Un;0,0000;0,0000;60;5405;0,0000
553.462;1;375;6,0000;64,3500;Un;18,0000;3,0000;20;5102;33,3300
553.462;2;108;5,0000;16,0000;Un;18,0000;3,0000;20;5102;33,3300
555.443;1;992;3,0000;5,3000;Lt;12,0000;2,0000;60;5405;0,0000
553.463;1;155;1,0000;34,9800;Kg;18,0000;3,0000;20;5102;33,3300
553.463;2;902;5,0000;14,2700;Cx;18,0000;3,0000;20;5102;33,3300
553.463;3;903;2,0000;14,2700;Cx;18,0000;3,0000;20;5102;33,3300
553.463;4;305;2,0000;18,8300;Cx;18,0000;3,0000;20;5102;61,1100
553.463;5;899;2,0000;40,2200;Un;18,0000;3,0000;20;5102;12,0000
553.463;6;122;24,7000;35,3100;Kg;12,0000;3,0000;00;5102;0,0000
553.463;7;299;5,6000;46,4000;Kg;0,0000;3,0000;60;5405;0,0000
554.041;1;101;30,0000;5,1600;Un;0,0000;0,0000;60;5405;0,0000
553.464;1;181;2,9500;42,1200;Kg;18,0000;0,0000;20;5102;33,3300
553.464;2;122;8,1000;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
553.464;3;169;5,4500;70,8000;Kg;18,0000;0,0000;20;5102;33,3300
555.444;1;719;0,5000;214,9900;Kg;18,0000;0,0000;00;5102;0,0000
555.444;2;253;0,5060;86,9000;Kg;18,0000;0,0000;20;5102;33,3300
555.444;3;250;0,5060;74,9000;Kg;0,0000;0,0000;60;5405;0,0000
555.445;1;502;1,0000;22,2000;Un;18,0000;0,0000;20;5102;61,1100
555.445;2;508;0,4600;9,0000;Kg;18,0000;0,0000;20;5102;61,1100
555.234;1;224;2,5000;20,7400;Kg;0,0000;0,0000;00;5102;0,0000
555.234;2;213;3,4200;19,6800;Kg;0,0000;0,0000;00;5102;0,0000
555.235;1;110;6,1500;35,6500;Kg;12,0000;0,0000;00;5102;0,0000
555.235;2;1.028;7,0000;21,5000;Un;18,0000;0,0000;20;5102;33,3300
555.235;3;224;2,5000;20,7400;Kg;0,0000;0,0000;00;5102;0,0000
554.042;1;346;1,0000;12,6500;Un;18,0000;0,0000;00;5102;0,0000
554.042;2;193;12,0000;11,7500;Lt;18,0000;0,0000;20;5102;33,3300
554.043;1;194;6,9500;53,1800;Kg;12,0000;0,0000;00;5102;0,0000
554.043;2;164;2,2950;59,8800;Kg;18,0000;0,0000;20;5102;33,3300
554.044;1;866;12,0000;10,5000;Un;0,0000;0,0000;60;5405;0,0000
554.044;2;146;6,8450;42,0000;Kg;18,0000;0,0000;20;5102;33,3300
554.044;3;438;4,0560;10,8000;Kg;18,0000;0,0000;20;5102;33,3300
554.044;4;122;0,5460;39,9000;Kg;12,0000;0,0000;00;5102;0,0000
555.237;1;456;12,0000;30,8600;Un;0,0000;3,0000;00;5102;0,0000
555.237;2;491;2,0000;25,2700;Bd;18,0000;3,0000;20;5102;33,3300
555.238;1;170;5,0000;32,9400;Kg;12,0000;0,0000;00;5102;0,0000
555.238;2;866;12,0000;10,5000;Un;0,0000;0,0000;60;5405;0,0000
555.238;3;122;8,4000;34,1600;Kg;12,0000;0,0000;00;5102;0,0000
554.045;1;126;7,3000;11,6200;Kg;18,0000;0,0000;20;5102;33,3300
